NAME,total_population,median_age,white_non-hispanic,household_income,foreign_born_not_a_us_citizen,bachelors,gross_rent_media_price
14718,1988,44.5,1701,54375.0,45,167,709.0
14719,3424,44.1,3254,46771.0,0,201,571.0
14720,597,45.3,551,30521.0,8,35,653.0
14721,105,28.0,105,47500.0,3,3,
14722,269,20.3,195,134135.0,18,24,
14723,1104,38.5,1077,58958.0,7,74,771.0
14724,2361,35.3,2321,52778.0,0,159,585.0
14726,1829,26.7,1800,35417.0,8,69,617.0
14727,5225,47.0,5012,49481.0,9,399,643.0
14728,1033,54.5,988,52232.0,8,132,
14729,897,45.0,890,63654.0,1,49,684.0
14731,1115,53.2,1053,64000.0,21,151,685.0
14732,133,56.2,133,51429.0,0,5,
14733,3844,36.2,3735,43839.0,4,203,605.0
14735,2931,40.2,2894,39278.0,15,155,583.0
14736,270,49.3,270,54583.0,3,10,1021.0
14737,4351,44.0,4157,46698.0,18,258,617.0
14738,3247,55.5,3194,53400.0,0,313,849.0
14739,2746,42.6,2673,42102.0,19,97,639.0
14740,1079,60.5,1062,56131.0,4,113,1163.0
14741,1809,46.2,1749,61161.0,7,200,763.0
14742,276,66.7,209,100227.0,0,6,
14743,1780,46.9,1632,41818.0,0,117,766.0
14744,2268,21.1,1899,56719.0,145,180,647.0
14747,2201,44.5,2100,51161.0,6,84,503.0
14748,619,37.5,458,33929.0,2,18,574.0
14750,4483,47.9,4271,55425.0,23,595,690.0
14752,263,63.0,263,,26,15,
14753,1148,44.6,1128,40341.0,0,78,767.0
14754,594,43.3,590,47625.0,14,10,572.0
14755,3080,41.8,2797,50056.0,22,184,565.0
14756,70,45.6,70,38650.0,0,35,
14757,3298,42.8,3103,48162.0,25,319,535.0
14760,18163,44.3,16564,45326.0,93,1743,628.0
14767,2146,31.5,2097,49773.0,14,81,609.0
14769,1013,41.8,1002,48317.0,0,89,708.0
14770,2777,41.3,2658,49355.0,18,289,546.0
14772,4108,37.8,3957,44810.0,16,226,600.0
14774,74,30.8,73,65417.0,0,2,
14775,2530,43.8,2354,47548.0,28,185,558.0
14777,695,49.5,627,45662.0,0,41,768.0
14778,1372,19.8,1058,,165,0,
14779,6785,35.1,4509,34777.0,58,379,647.0
14781,2089,37.0,2020,42007.0,0,108,705.0
14782,2435,37.9,2314,46641.0,3,125,712.0
14783,361,37.8,170,34205.0,5,6,738.0
14784,1040,38.8,1002,52639.0,0,77,765.0
14787,4739,49.7,4332,45042.0,147,457,671.0
14788,73,63.8,46,,0,0,
14801,5379,38.3,5266,51393.0,14,343,610.0
14802,4251,20.1,3350,36417.0,234,98,731.0
14803,831,45.2,764,42321.0,50,125,746.0
14804,1402,40.0,1313,59605.0,7,141,704.0
14805,1080,45.4,1046,48068.0,0,174,856.0
14806,2015,44.5,1982,53523.0,17,125,646.0
14807,2946,41.8,2784,53992.0,66,175,746.0
14808,612,46.5,594,52386.0,5,26,756.0
14809,2279,42.1,2194,50208.0,0,200,724.0
14810,12135,46.4,11165,41079.0,100,812,613.0
14812,3366,37.1,3174,61643.0,14,226,786.0
14813,2325,41.6,2157,39680.0,24,184,598.0
14814,1833,39.3,1824,79375.0,30,296,1056.0
14815,811,53.9,789,47440.0,0,93,642.0
14816,604,38.9,481,74000.0,19,0,
14817,2556,35.0,2085,55227.0,47,297,894.0
14818,2129,51.8,2029,59886.0,37,256,842.0
14819,745,43.6,736,36071.0,3,22,941.0
14820,834,40.0,795,47857.0,0,23,475.0
14821,3186,49.1,3061,55833.0,5,230,704.0
14822,1012,50.6,924,48625.0,13,92,700.0
14823,3561,44.8,3466,51336.0,0,249,566.0
14824,471,51.5,456,41726.0,0,13,856.0
14825,749,53.6,738,75806.0,0,37,857.0
14826,2000,42.5,1882,50455.0,4,130,713.0
14827,185,40.9,185,65429.0,0,35,
14830,19772,40.1,18391,55967.0,319,2163,820.0
14836,834,51.6,834,90385.0,0,69,775.0
14837,5779,41.8,5576,54704.0,3,501,644.0
14838,1786,45.6,1733,60368.0,9,144,906.0
14839,782,39.4,781,52083.0,0,25,542.0
14840,2712,56.5,2587,55027.0,29,392,738.0
14841,529,59.8,521,75074.0,3,126,
14842,832,49.5,832,38707.0,0,109,
14843,12911,40.8,12117,45000.0,288,938,642.0
14845,20451,45.6,18292,64468.0,448,2789,997.0
14846,743,47.5,732,48977.0,9,32,667.0
14847,2395,45.1,2243,50430.0,21,260,618.0
14850,64484,27.2,45412,53239.0,7649,8418,1159.0
14853,2690,19.4,1827,,236,3,
14854,13,,13,,0,13,
14855,1074,27.3,1067,55917.0,8,44,513.0
14856,241,23.6,241,15089.0,0,0,
14858,1382,42.3,1346,54063.0,7,119,786.0
14859,804,50.5,732,52083.0,0,25,607.0
14860,1182,48.5,1154,51786.0,4,105,720.0
14861,1310,48.0,1310,46667.0,18,70,892.0
14864,1253,43.9,1159,58750.0,9,57,919.0
14865,2981,47.7,2914,44208.0,6,269,686.0
14867,5548,44.9,5089,62238.0,18,719,843.0
14869,1302,43.7,1274,53790.0,0,142,648.0
14870,9565,41.7,8096,63065.0,559,1192,912.0
14871,4879,51.7,4490,63790.0,41,407,835.0
14872,645,49.5,569,61726.0,19,54,575.0
14873,2578,42.9,2408,50045.0,3,228,596.0
14874,216,57.5,212,41827.0,0,20,
14877,465,48.5,443,58438.0,2,42,673.0
14878,484,53.9,450,77083.0,0,26,850.0
14879,2090,44.5,1929,52656.0,10,128,719.0
14880,1561,48.7,1530,46563.0,0,71,706.0
14881,324,44.6,324,117885.0,0,138,
14882,4072,40.7,3619,78358.0,102,843,1350.0
14883,4670,42.9,4300,51028.0,90,549,812.0
14884,240,46.5,239,55179.0,0,23,693.0
14885,726,41.6,720,53438.0,0,43,846.0
14886,7130,45.2,6774,69881.0,49,1056,1066.0
14889,1659,42.2,1589,59010.0,8,195,817.0
14891,4210,44.8,3809,48571.0,44,359,673.0
14892,8084,39.4,7721,44647.0,107,489,747.0
14894,1253,49.9,1207,56364.0,4,98,850.0
14895,9354,48.0,9098,45839.0,26,837,619.0
14897,811,41.0,810,42463.0,0,32,805.0
14898,1950,30.5,1925,48750.0,4,80,627.0
14901,15965,34.2,11388,30375.0,275,726,707.0
14903,7584,44.0,7154,57526.0,78,769,786.0
14904,15480,36.6,12854,45719.0,95,997,769.0
14905,8593,44.8,7764,56219.0,50,1168,816.0
