NAME,median_age,white_non-hispanic,household_income,family_income,nonfamily_households_income,married-couple_families_income,foreign_born_not_a_us_citizen,bachelors,graduate,gross_rent_media_price
ZCTA5 11753,,,,,,,648.0,2785.0,3022.0,
ZCTA5 11754,,,,,,,388.0,2971.0,2145.0,
ZCTA5 11755,,,,,,,327.0,1716.0,1080.0,
ZCTA5 11756,,,,,,,1423.0,5180.0,3613.0,
ZCTA5 11757,,,,,,,2170.0,4223.0,1977.0,
ZCTA5 11758,,,,,,,905.0,8099.0,5239.0,
ZCTA5 11762,,,,,,,278.0,3409.0,2280.0,
ZCTA5 11763,,,,,,,1950.0,2889.0,1795.0,
ZCTA5 11764,,,,,,,309.0,1708.0,1902.0,
ZCTA5 11765,,,,,,,41.0,138.0,117.0,
ZCTA5 11766,,,,,,,329.0,1734.0,1435.0,
ZCTA5 11767,,,,,,,230.0,1983.0,1594.0,
ZCTA5 11768,,,,,,,303.0,4753.0,3815.0,
ZCTA5 11769,,,,,,,141.0,1199.0,1116.0,
ZCTA5 11770,,,,,,,0.0,67.0,34.0,
ZCTA5 11771,,,,,,,322.0,1984.0,1400.0,
ZCTA5 11772,,,,,,,3492.0,3831.0,2702.0,
ZCTA5 11776,,,,,,,1791.0,2806.0,1902.0,
ZCTA5 11777,,,,,,,560.0,1284.0,2269.0,
ZCTA5 11778,,,,,,,338.0,1090.0,1002.0,
ZCTA5 11779,,,,,,,1286.0,3939.0,2770.0,
ZCTA5 11780,,,,,,,362.0,2473.0,2183.0,
ZCTA5 11782,,,,,,,247.0,1973.0,2168.0,
ZCTA5 11783,,,,,,,411.0,3308.0,1996.0,
ZCTA5 11784,,,,,,,1268.0,2284.0,1367.0,
ZCTA5 11786,,,,,,,161.0,850.0,1158.0,
ZCTA5 11787,,,,,,,378.0,5509.0,4541.0,
ZCTA5 11788,,,,,,,780.0,2661.0,2186.0,
ZCTA5 11789,,,,,,,187.0,1071.0,801.0,
ZCTA5 11790,,,,,,,1559.0,2645.0,3309.0,
ZCTA5 11791,,,,,,,1176.0,5563.0,5123.0,
ZCTA5 11792,,,,,,,292.0,1224.0,1618.0,
ZCTA5 11793,,,,,,,745.0,4962.0,3686.0,
ZCTA5 11794,,,,,,,601.0,35.0,98.0,
ZCTA5 11795,,,,,,,244.0,3532.0,2590.0,
ZCTA5 11796,,,,,,,17.0,344.0,353.0,
ZCTA5 11797,,,,,,,247.0,2092.0,1976.0,
ZCTA5 11798,,,,,,,2295.0,1251.0,582.0,
ZCTA5 11801,,,,,,,3003.0,5554.0,3570.0,
ZCTA5 11803,,,,,,,925.0,5309.0,5458.0,
ZCTA5 11804,,,,,,,134.0,1002.0,1057.0,
ZCTA5 11901,,,,,,,3755.0,2008.0,2173.0,
ZCTA5 11930,,,,,,,76.0,348.0,179.0,
ZCTA5 11931,,,,,,,0.0,46.0,0.0,
ZCTA5 11932,,,,,,,41.0,205.0,170.0,
ZCTA5 11933,,,,,,,186.0,577.0,915.0,
ZCTA5 11934,,,,,,,590.0,805.0,507.0,
ZCTA5 11935,,,,,,,0.0,621.0,577.0,
ZCTA5 11937,,,,,,,2683.0,3001.0,2374.0,
ZCTA5 11939,,,,,,,100.0,223.0,168.0,
ZCTA5 11940,,,,,,,78.0,517.0,670.0,
ZCTA5 11941,,,,,,,93.0,257.0,188.0,
ZCTA5 11942,,,,,,,64.0,768.0,724.0,
ZCTA5 11944,,,,,,,522.0,474.0,496.0,
ZCTA5 11946,,,,,,,2394.0,2288.0,1229.0,
ZCTA5 11947,,,,,,,0.0,0.0,15.0,
ZCTA5 11948,,,,,,,0.0,159.0,76.0,
ZCTA5 11949,,,,,,,172.0,1807.0,1583.0,
ZCTA5 11950,,,,,,,1260.0,628.0,460.0,
ZCTA5 11951,,,,,,,223.0,559.0,391.0,
ZCTA5 11952,,,,,,,50.0,854.0,502.0,
ZCTA5 11953,,,,,,,809.0,1559.0,1215.0,
ZCTA5 11954,,,,,,,473.0,637.0,468.0,
ZCTA5 11955,,,,,,,148.0,281.0,312.0,
ZCTA5 11956,,,,,,,50.0,54.0,73.0,
ZCTA5 11957,,,,,,,11.0,164.0,112.0,
ZCTA5 11958,,,,,,,0.0,167.0,62.0,
ZCTA5 11959,,,,,,,13.0,139.0,133.0,
ZCTA5 11960,,,,,,,0.0,276.0,244.0,
ZCTA5 11961,,,,,,,237.0,1116.0,999.0,
ZCTA5 11962,,,,,,,12.0,86.0,37.0,
ZCTA5 11963,,,,,,,755.0,1378.0,1360.0,
ZCTA5 11964,,,,,,,170.0,283.0,321.0,
ZCTA5 11965,,,,,,,0.0,271.0,125.0,
ZCTA5 11967,,,,,,,1547.0,1923.0,1161.0,
ZCTA5 11968,,,,,,,1375.0,1950.0,1902.0,
ZCTA5 11970,,,,,,,0.0,141.0,250.0,
ZCTA5 11971,,,,,,,142.0,1064.0,848.0,
ZCTA5 11972,,,,,,,103.0,115.0,69.0,
ZCTA5 11973,,,,,,,10.0,0.0,0.0,
ZCTA5 11975,,,,,,,3.0,94.0,76.0,
ZCTA5 11976,,,,,,,166.0,353.0,361.0,
ZCTA5 11977,,,,,,,45.0,544.0,382.0,
ZCTA5 11978,,,,,,,239.0,654.0,542.0,
ZCTA5 11980,,,,,,,195.0,528.0,309.0,
ZCTA5 12007,,,,,,,0.0,0.0,0.0,
ZCTA5 12008,,,,,,,0.0,31.0,49.0,
ZCTA5 12009,,,,,,,233.0,957.0,881.0,
ZCTA5 12010,,,,,,,631.0,2142.0,1467.0,
ZCTA5 12015,,,,,,,70.0,311.0,232.0,
ZCTA5 12017,,,,,,,3.0,46.0,17.0,
ZCTA5 12018,,,,,,,186.0,866.0,822.0,
ZCTA5 12019,,,,,,,332.0,2318.0,1987.0,
ZCTA5 12020,,,,,,,370.0,4269.0,2642.0,
ZCTA5 12022,,,,,,,0.0,104.0,78.0,
ZCTA5 12023,,,,,,,20.0,274.0,239.0,
ZCTA5 12024,,,,,,,0.0,0.0,0.0,
ZCTA5 12025,,,,,,,6.0,425.0,183.0,
ZCTA5 12027,,,,,,,30.0,682.0,525.0,
ZCTA5 12028,,,,,,,7.0,141.0,58.0,
ZCTA5 12029,,,,,,,0.0,164.0,176.0,
ZCTA5 12031,,,,,,,0.0,10.0,9.0,
ZCTA5 12032,,,,,,,15.0,51.0,53.0,
ZCTA5 12033,,,,,,,31.0,1187.0,709.0,
ZCTA5 12035,,,,,,,0.0,66.0,16.0,
ZCTA5 12036,,,,,,,0.0,7.0,0.0,
ZCTA5 12037,,,,,,,77.0,503.0,418.0,
ZCTA5 12040,,,,,,,5.0,5.0,9.0,
ZCTA5 12041,,,,,,,0.0,30.0,19.0,
ZCTA5 12042,,,,,,,0.0,16.0,25.0,
ZCTA5 12043,,,,,,,47.0,662.0,777.0,
ZCTA5 12045,,,,,,,25.0,0.0,35.0,
ZCTA5 12046,,,,,,,0.0,49.0,99.0,
ZCTA5 12047,,,,,,,464.0,1791.0,1206.0,
ZCTA5 12051,,,,,,,189.0,356.0,366.0,
ZCTA5 12052,,,,,,,4.0,147.0,120.0,
ZCTA5 12053,,,,,,,9.0,384.0,417.0,
ZCTA5 12054,,,,,,,475.0,2947.0,4122.0,
ZCTA5 12056,,,,,,,38.0,202.0,248.0,
ZCTA5 12057,,,,,,,14.0,125.0,91.0,
ZCTA5 12058,,,,,,,1.0,111.0,41.0,
ZCTA5 12059,,,,,,,34.0,233.0,172.0,
ZCTA5 12060,,,,,,,29.0,197.0,227.0,
ZCTA5 12061,,,,,,,255.0,1455.0,1466.0,
ZCTA5 12062,,,,,,,15.0,206.0,140.0,
ZCTA5 12063,,,,,,,0.0,69.0,15.0,
ZCTA5 12064,,,,,,,11.0,56.0,37.0,
ZCTA5 12065,,,,,,,1296.0,7458.0,5940.0,
ZCTA5 12066,,,,,,,8.0,199.0,66.0,
ZCTA5 12067,,,,,,,181.0,182.0,157.0,
ZCTA5 12068,,,,,,,18.0,236.0,169.0,
ZCTA5 12069,,,,,,,0.0,0.0,9.0,
ZCTA5 12070,,,,,,,49.0,130.0,150.0,
ZCTA5 12071,,,,,,,0.0,10.0,7.0,
ZCTA5 12072,,,,,,,15.0,153.0,130.0,
ZCTA5 12074,,,,,,,6.0,381.0,207.0,
ZCTA5 12075,,,,,,,17.0,418.0,421.0,
ZCTA5 12076,,,,,,,25.0,83.0,54.0,
ZCTA5 12077,,,,,,,66.0,833.0,1034.0,
ZCTA5 12078,,,,,,,114.0,1222.0,851.0,
ZCTA5 12083,,,,,,,43.0,337.0,200.0,
ZCTA5 12084,,,,,,,567.0,1097.0,983.0,
ZCTA5 12085,,,,,,,22.0,45.0,33.0,
ZCTA5 12086,,,,,,,3.0,194.0,115.0,
ZCTA5 12087,,,,,,,0.0,67.0,17.0,
ZCTA5 12089,,,,,,,0.0,0.0,12.0,
ZCTA5 12090,,,,,,,35.0,597.0,316.0,
ZCTA5 12092,,,,,,,11.0,8.0,128.0,
ZCTA5 12093,,,,,,,0.0,149.0,45.0,
ZCTA5 12094,,,,,,,29.0,86.0,83.0,
ZCTA5 12095,,,,,,,101.0,916.0,665.0,
ZCTA5 12106,,,,,,,43.0,290.0,319.0,
ZCTA5 12108,,,,,,,1.0,5.0,14.0,
ZCTA5 12110,,,,,,,972.0,3633.0,2567.0,
ZCTA5 12115,,,,,,,10.0,37.0,71.0,
ZCTA5 12116,,,,,,,5.0,186.0,57.0,
ZCTA5 12117,,,,,,,25.0,214.0,137.0,
ZCTA5 12118,,,,,,,112.0,1402.0,793.0,
ZCTA5 12120,,,,,,,0.0,110.0,36.0,
ZCTA5 12121,,,,,,,0.0,152.0,27.0,
ZCTA5 12122,,,,,,,31.0,296.0,189.0,
ZCTA5 12123,,,,,,,12.0,357.0,465.0,
ZCTA5 12124,,,,,,,0.0,114.0,25.0,
ZCTA5 12125,,,,,,,19.0,124.0,111.0,
ZCTA5 12130,,,,,,,0.0,48.0,119.0,
ZCTA5 12131,,,,,,,3.0,4.0,2.0,
ZCTA5 12132,,,,,,,23.0,30.0,91.0,
ZCTA5 12134,,,,,,,18.0,305.0,215.0,
ZCTA5 12136,,,,,,,0.0,172.0,117.0,
ZCTA5 12137,,,,,,,3.0,188.0,119.0,
ZCTA5 12138,,,,,,,31.0,230.0,139.0,
ZCTA5 12139,,,,,,,0.0,26.0,5.0,
ZCTA5 12140,,,,,,,2.0,194.0,96.0,
ZCTA5 12143,,,,,,,121.0,307.0,306.0,
ZCTA5 12144,,,,,,,506.0,2213.0,2008.0,
ZCTA5 12147,,,,,,,0.0,42.0,83.0,
ZCTA5 12148,,,,,,,225.0,798.0,758.0,
ZCTA5 12149,,,,,,,15.0,155.0,123.0,
ZCTA5 12150,,,,,,,11.0,31.0,50.0,
ZCTA5 12151,,,,,,,11.0,138.0,100.0,
ZCTA5 12153,,,,,,,22.0,174.0,111.0,
ZCTA5 12154,,,,,,,1.0,169.0,139.0,
ZCTA5 12155,,,,,,,3.0,126.0,92.0,
ZCTA5 12156,,,,,,,8.0,127.0,59.0,
ZCTA5 12157,,,,,,,74.0,429.0,280.0,
ZCTA5 12158,,,,,,,0.0,706.0,674.0,
ZCTA5 12159,,,,,,,283.0,1686.0,1640.0,
ZCTA5 12160,,,,,,,0.0,128.0,30.0,
ZCTA5 12161,,,,,,,0.0,157.0,45.0,
ZCTA5 12164,,,,,,,0.0,17.0,46.0,
ZCTA5 12165,,,,,,,15.0,39.0,33.0,
ZCTA5 12166,,,,,,,15.0,72.0,17.0,
ZCTA5 12167,,,,,,,51.0,231.0,192.0,
ZCTA5 12168,,,,,,,21.0,163.0,121.0,
ZCTA5 12169,,,,,,,0.0,17.0,14.0,
ZCTA5 12170,,,,,,,58.0,474.0,211.0,
ZCTA5 12172,,,,,,,0.0,5.0,6.0,
ZCTA5 12173,,,,,,,25.0,154.0,78.0,
ZCTA5 12174,,,,,,,0.0,41.0,24.0,
ZCTA5 12175,,,,,,,4.0,83.0,31.0,
ZCTA5 12176,,,,,,,0.0,9.0,7.0,
ZCTA5 12177,,,,,,,0.0,45.0,61.0,
ZCTA5 12180,,,,,,,2246.0,4800.0,4179.0,
ZCTA5 12182,,,,,,,403.0,1166.0,622.0,
ZCTA5 12183,,,,,,,55.0,199.0,182.0,
ZCTA5 12184,,,,,,,67.0,904.0,747.0,
ZCTA5 12185,,,,,,,0.0,233.0,138.0,
ZCTA5 12186,,,,,,,42.0,1018.0,1163.0,
ZCTA5 12187,,,,,,,12.0,58.0,17.0,
ZCTA5 12188,,,,,,,178.0,1252.0,801.0,
ZCTA5 12189,,,,,,,445.0,2120.0,1015.0,
ZCTA5 12190,,,,,,,2.0,50.0,32.0,
ZCTA5 12192,,,,,,,23.0,157.0,142.0,
ZCTA5 12193,,,,,,,0.0,178.0,158.0,
ZCTA5 12194,,,,,,,0.0,8.0,9.0,
ZCTA5 12195,,,,,,,0.0,57.0,39.0,
ZCTA5 12196,,,,,,,0.0,674.0,458.0,
ZCTA5 12197,,,,,,,10.0,181.0,107.0,
ZCTA5 12198,,,,,,,26.0,829.0,755.0,
ZCTA5 12202,,,,,,,448.0,592.0,571.0,
ZCTA5 12203,,,,,,,1983.0,4419.0,4059.0,
ZCTA5 12204,,,,,,,494.0,1019.0,928.0,
ZCTA5 12205,,,,,,,971.0,3266.0,2106.0,
ZCTA5 12206,,,,,,,1362.0,841.0,946.0,
ZCTA5 12207,,,,,,,21.0,124.0,56.0,
ZCTA5 12208,,,,,,,1081.0,4000.0,3201.0,
ZCTA5 12209,,,,,,,565.0,1135.0,1153.0,
ZCTA5 12210,,,,,,,544.0,1307.0,1405.0,
ZCTA5 12211,,,,,,,277.0,1619.0,2292.0,
ZCTA5 12222,,,,,,,313.0,31.0,0.0,
ZCTA5 12302,,,,,,,298.0,3650.0,2899.0,
ZCTA5 12303,,,,,,,1190.0,3126.0,2463.0,
ZCTA5 12304,,,,,,,1161.0,1454.0,928.0,
ZCTA5 12305,,,,,,,328.0,495.0,272.0,
ZCTA5 12306,,,,,,,542.0,2530.0,1297.0,
ZCTA5 12307,,,,,,,356.0,228.0,44.0,
ZCTA5 12308,,,,,,,911.0,1307.0,1038.0,
ZCTA5 12309,,,,,,,1635.0,5578.0,6050.0,
ZCTA5 12401,,,,,,,2069.0,3277.0,2451.0,
ZCTA5 12404,,,,,,,27.0,329.0,377.0,
ZCTA5 12405,,,,,,,0.0,55.0,37.0,
ZCTA5 12406,,,,,,,0.0,29.0,3.0,
ZCTA5 12407,,,,,,,0.0,32.0,5.0,
ZCTA5 12409,,,,,,,36.0,132.0,37.0,
ZCTA5 12410,,,,,,,15.0,36.0,15.0,
ZCTA5 12411,,,,,,,17.0,34.0,12.0,
ZCTA5 12412,,,,,,,10.0,25.0,134.0,
ZCTA5 12413,,,,,,,38.0,72.0,104.0,
ZCTA5 12414,,,,,,,162.0,868.0,537.0,
ZCTA5 12416,,,,,,,49.0,49.0,13.0,
ZCTA5 12417,,,,,,,17.0,49.0,26.0,
ZCTA5 12418,,,,,,,7.0,0.0,32.0,
ZCTA5 12419,,,,,,,0.0,43.0,119.0,
ZCTA5 12420,,,,,,,0.0,148.0,135.0,
ZCTA5 12421,,,,,,,37.0,67.0,26.0,
ZCTA5 12422,,,,,,,0.0,29.0,21.0,
ZCTA5 12423,,,,,,,19.0,70.0,49.0,
ZCTA5 12424,,,,,,,10.0,38.0,20.0,
ZCTA5 12427,,,,,,,15.0,27.0,64.0,
ZCTA5 12428,,,,,,,373.0,479.0,486.0,
ZCTA5 12429,,,,,,,5.0,15.0,20.0,
ZCTA5 12430,,,,,,,42.0,104.0,40.0,
ZCTA5 12431,,,,,,,10.0,30.0,108.0,
ZCTA5 12432,,,,,,,0.0,10.0,0.0,
ZCTA5 12433,,,,,,,21.0,134.0,59.0,
ZCTA5 12434,,,,,,,0.0,0.0,33.0,
ZCTA5 12435,,,,,,,39.0,0.0,18.0,
ZCTA5 12436,,,,,,,3.0,81.0,54.0,
ZCTA5 12438,,,,,,,0.0,10.0,7.0,
ZCTA5 12439,,,,,,,0.0,0.0,0.0,
ZCTA5 12440,,,,,,,6.0,284.0,425.0,
ZCTA5 12441,,,,,,,0.0,0.0,9.0,
ZCTA5 12442,,,,,,,4.0,153.0,82.0,
ZCTA5 12443,,,,,,,109.0,599.0,642.0,
ZCTA5 12444,,,,,,,37.0,40.0,17.0,
ZCTA5 12446,,,,,,,280.0,416.0,266.0,
ZCTA5 12448,,,,,,,0.0,166.0,167.0,
ZCTA5 12449,,,,,,,37.0,236.0,248.0,
ZCTA5 12450,,,,,,,19.0,21.0,15.0,
ZCTA5 12451,,,,,,,0.0,159.0,52.0,
ZCTA5 12452,,,,,,,0.0,43.0,49.0,
ZCTA5 12453,,,,,,,0.0,11.0,53.0,
ZCTA5 12454,,,,,,,0.0,43.0,27.0,
ZCTA5 12455,,,,,,,118.0,198.0,118.0,
ZCTA5 12456,,,,,,,0.0,27.0,39.0,
ZCTA5 12457,,,,,,,43.0,224.0,91.0,
ZCTA5 12458,,,,,,,253.0,158.0,43.0,
ZCTA5 12459,,,,,,,0.0,40.0,0.0,
ZCTA5 12460,,,,,,,3.0,0.0,23.0,
ZCTA5 12461,,,,,,,11.0,208.0,345.0,
ZCTA5 12463,,,,,,,0.0,65.0,64.0,
ZCTA5 12464,,,,,,,0.0,157.0,100.0,
ZCTA5 12465,,,,,,,0.0,32.0,10.0,
ZCTA5 12466,,,,,,,106.0,318.0,306.0,
ZCTA5 12468,,,,,,,78.0,43.0,49.0,
ZCTA5 12469,,,,,,,2.0,104.0,43.0,
ZCTA5 12470,,,,,,,0.0,38.0,73.0,
ZCTA5 12471,,,,,,,0.0,100.0,43.0,
ZCTA5 12472,,,,,,,59.0,262.0,113.0,
ZCTA5 12473,,,,,,,30.0,105.0,55.0,
ZCTA5 12474,,,,,,,6.0,114.0,116.0,
ZCTA5 12475,,,,,,,0.0,0.0,31.0,
ZCTA5 12477,,,,,,,602.0,1841.0,1694.0,
ZCTA5 12480,,,,,,,0.0,39.0,19.0,
ZCTA5 12481,,,,,,,0.0,152.0,196.0,
ZCTA5 12482,,,,,,,42.0,65.0,71.0,
ZCTA5 12483,,,,,,,69.0,27.0,0.0,
ZCTA5 12484,,,,,,,21.0,543.0,436.0,
ZCTA5 12485,,,,,,,19.0,83.0,15.0,
ZCTA5 12486,,,,,,,0.0,238.0,131.0,
ZCTA5 12487,,,,,,,4.0,253.0,274.0,
ZCTA5 12489,,,,,,,48.0,65.0,24.0,
ZCTA5 12490,,,,,,,0.0,18.0,0.0,
ZCTA5 12491,,,,,,,36.0,181.0,271.0,
ZCTA5 12492,,,,,,,0.0,40.0,24.0,
ZCTA5 12493,,,,,,,0.0,0.0,59.0,
ZCTA5 12494,,,,,,,10.0,66.0,138.0,
ZCTA5 12495,,,,,,,9.0,59.0,25.0,
ZCTA5 12496,,,,,,,2.0,90.0,213.0,
ZCTA5 12498,,,,,,,161.0,1289.0,1030.0,
ZCTA5 12501,,,,,,,236.0,138.0,182.0,
ZCTA5 12502,,,,,,,20.0,144.0,111.0,
ZCTA5 12503,,,,,,,24.0,69.0,100.0,
ZCTA5 12504,,,,,,,101.0,32.0,24.0,
ZCTA5 12507,,,,,,,91.0,0.0,0.0,
ZCTA5 12508,,,,,,,1019.0,2226.0,1557.0,
ZCTA5 12512,,,,,,,0.0,0.0,42.0,
ZCTA5 12513,,,,,,,0.0,60.0,74.0,
ZCTA5 12514,,,,,,,128.0,436.0,279.0,
ZCTA5 12515,,,,,,,78.0,205.0,195.0,
ZCTA5 12516,,,,,,,32.0,151.0,182.0,
ZCTA5 12517,,,,,,,41.0,99.0,21.0,
ZCTA5 12518,,,,,,,164.0,798.0,831.0,
ZCTA5 12520,,,,,,,50.0,523.0,828.0,
ZCTA5 12521,,,,,,,13.0,123.0,98.0,
ZCTA5 12522,,,,,,,177.0,258.0,175.0,
ZCTA5 12523,,,,,,,8.0,190.0,129.0,
ZCTA5 12524,,,,,,,1041.0,2202.0,1218.0,
ZCTA5 12525,,,,,,,39.0,440.0,487.0,
ZCTA5 12526,,,,,,,21.0,336.0,329.0,
ZCTA5 12527,,,,,,,20.0,35.0,37.0,
ZCTA5 12528,,,,,,,458.0,1556.0,1258.0,
ZCTA5 12529,,,,,,,140.0,343.0,473.0,
ZCTA5 12530,,,,,,,15.0,0.0,34.0,
ZCTA5 12531,,,,,,,83.0,303.0,308.0,
ZCTA5 12533,,,,,,,1038.0,3690.0,3044.0,
ZCTA5 12534,,,,,,,817.0,1769.0,1082.0,
ZCTA5 12538,,,,,,,371.0,1626.0,1243.0,
ZCTA5 12540,,,,,,,297.0,1177.0,755.0,
ZCTA5 12542,,,,,,,187.0,525.0,346.0,
ZCTA5 12543,,,,,,,180.0,278.0,150.0,
ZCTA5 12545,,,,,,,213.0,636.0,586.0,
ZCTA5 12546,,,,,,,149.0,358.0,201.0,
ZCTA5 12547,,,,,,,16.0,357.0,169.0,
ZCTA5 12548,,,,,,,245.0,102.0,126.0,
ZCTA5 12549,,,,,,,164.0,1250.0,718.0,
ZCTA5 12550,,,,,,,6692.0,4498.0,3228.0,
ZCTA5 12553,,,,,,,1119.0,2588.0,1843.0,
ZCTA5 12561,,,,,,,715.0,2434.0,2652.0,
ZCTA5 12563,,,,,,,329.0,1002.0,752.0,
ZCTA5 12564,,,,,,,388.0,1078.0,827.0,
ZCTA5 12565,,,,,,,31.0,102.0,41.0,
ZCTA5 12566,,,,,,,320.0,1050.0,811.0,
ZCTA5 12567,,,,,,,55.0,204.0,233.0,
ZCTA5 12569,,,,,,,159.0,1088.0,958.0,
ZCTA5 12570,,,,,,,290.0,1169.0,836.0,
ZCTA5 12571,,,,,,,386.0,1561.0,1593.0,
ZCTA5 12572,,,,,,,157.0,1580.0,1532.0,
ZCTA5 12574,,,,,,,0.0,69.0,85.0,
ZCTA5 12575,,,,,,,0.0,134.0,342.0,
ZCTA5 12577,,,,,,,43.0,131.0,244.0,
ZCTA5 12578,,,,,,,23.0,342.0,281.0,
ZCTA5 12580,,,,,,,84.0,597.0,557.0,
ZCTA5 12581,,,,,,,66.0,326.0,252.0,
ZCTA5 12582,,,,,,,313.0,488.0,474.0,
ZCTA5 12583,,,,,,,89.0,268.0,240.0,
ZCTA5 12585,,,,,,,0.0,74.0,74.0,
ZCTA5 12586,,,,,,,286.0,1028.0,1078.0,
ZCTA5 12589,,,,,,,543.0,1406.0,880.0,
ZCTA5 12590,,,,,,,1992.0,4199.0,2917.0,
ZCTA5 12592,,,,,,,101.0,182.0,72.0,
ZCTA5 12594,,,,,,,177.0,218.0,213.0,
ZCTA5 12601,,,,,,,4928.0,3611.0,2595.0,
ZCTA5 12603,,,,,,,2619.0,5740.0,4658.0,
ZCTA5 12604,,,,,,,130.0,0.0,29.0,
ZCTA5 12701,,,,,,,789.0,672.0,535.0,
ZCTA5 12719,,,,,,,26.0,140.0,51.0,
ZCTA5 12720,,,,,,,0.0,45.0,0.0,
ZCTA5 12721,,,,,,,73.0,686.0,424.0,
ZCTA5 12722,,,,,,,0.0,21.0,0.0,
ZCTA5 12723,,,,,,,41.0,265.0,140.0,
ZCTA5 12724,,,,,,,0.0,24.0,75.0,
ZCTA5 12725,,,,,,,2.0,74.0,14.0,
ZCTA5 12726,,,,,,,11.0,52.0,60.0,
ZCTA5 12729,,,,,,,17.0,93.0,133.0,
ZCTA5 12732,,,,,,,23.0,87.0,63.0,
ZCTA5 12733,,,,,,,81.0,23.0,39.0,
ZCTA5 12734,,,,,,,29.0,43.0,44.0,
ZCTA5 12736,,,,,,,0.0,6.0,5.0,
ZCTA5 12737,,,,,,,60.0,150.0,143.0,
ZCTA5 12738,,,,,,,0.0,94.0,50.0,
ZCTA5 12740,,,,,,,15.0,185.0,130.0,
ZCTA5 12741,,,,,,,0.0,50.0,35.0,
ZCTA5 12742,,,,,,,67.0,0.0,12.0,
ZCTA5 12743,,,,,,,0.0,20.0,46.0,
ZCTA5 12745,,,,,,,0.0,9.0,0.0,
ZCTA5 12746,,,,,,,0.0,74.0,54.0,
ZCTA5 12747,,,,,,,151.0,186.0,75.0,
ZCTA5 12748,,,,,,,63.0,249.0,106.0,
ZCTA5 12749,,,,,,,0.0,38.0,0.0,
ZCTA5 12750,,,,,,,7.0,7.0,35.0,
ZCTA5 12751,,,,,,,11.0,17.0,21.0,
ZCTA5 12752,,,,,,,0.0,16.0,25.0,
ZCTA5 12754,,,,,,,367.0,578.0,434.0,
ZCTA5 12758,,,,,,,89.0,273.0,366.0,
ZCTA5 12759,,,,,,,287.0,86.0,98.0,
ZCTA5 12760,,,,,,,0.0,32.0,47.0,
ZCTA5 12762,,,,,,,0.0,46.0,0.0,
ZCTA5 12763,,,,,,,21.0,34.0,27.0,
ZCTA5 12764,,,,,,,43.0,214.0,139.0,
ZCTA5 12765,,,,,,,0.0,132.0,115.0,
ZCTA5 12766,,,,,,,15.0,32.0,30.0,
ZCTA5 12767,,,,,,,0.0,0.0,6.0,
ZCTA5 12768,,,,,,,83.0,81.0,43.0,
ZCTA5 12769,,,,,,,9.0,18.0,12.0,
ZCTA5 12770,,,,,,,0.0,19.0,9.0,
ZCTA5 12771,,,,,,,130.0,929.0,584.0,
ZCTA5 12775,,,,,,,54.0,248.0,232.0,
ZCTA5 12776,,,,,,,18.0,267.0,115.0,
ZCTA5 12777,,,,,,,11.0,80.0,134.0,
ZCTA5 12778,,,,,,,54.0,16.0,59.0,
ZCTA5 12779,,,,,,,484.0,88.0,125.0,
ZCTA5 12780,,,,,,,0.0,188.0,118.0,
ZCTA5 12781,,,,,,,0.0,16.0,0.0,
ZCTA5 12783,,,,,,,19.0,105.0,76.0,
ZCTA5 12784,,,,,,,0.0,22.0,0.0,
ZCTA5 12785,,,,,,,0.0,89.0,86.0,
ZCTA5 12786,,,,,,,19.0,30.0,53.0,
ZCTA5 12787,,,,,,,0.0,34.0,132.0,
ZCTA5 12788,,,,,,,266.0,194.0,75.0,
ZCTA5 12789,,,,,,,105.0,99.0,114.0,
ZCTA5 12790,,,,,,,116.0,213.0,217.0,
ZCTA5 12791,,,,,,,0.0,80.0,65.0,
ZCTA5 12792,,,,,,,19.0,61.0,8.0,
ZCTA5 12801,,,,,,,200.0,1673.0,941.0,
ZCTA5 12803,,,,,,,45.0,454.0,338.0,
ZCTA5 12804,,,,,,,188.0,3329.0,2588.0,
ZCTA5 12808,,,,,,,0.0,22.0,41.0,
ZCTA5 12809,,,,,,,10.0,261.0,259.0,
ZCTA5 12810,,,,,,,5.0,26.0,28.0,
ZCTA5 12811,,,,,,,0.0,0.0,0.0,
ZCTA5 12812,,,,,,,0.0,31.0,14.0,
ZCTA5 12814,,,,,,,49.0,348.0,100.0,
ZCTA5 12815,,,,,,,8.0,101.0,94.0,
ZCTA5 12816,,,,,,,53.0,360.0,400.0,
ZCTA5 12817,,,,,,,0.0,224.0,175.0,
ZCTA5 12819,,,,,,,0.0,3.0,35.0,
ZCTA5 12821,,,,,,,110.0,6.0,0.0,
ZCTA5 12822,,,,,,,55.0,508.0,137.0,
ZCTA5 12823,,,,,,,0.0,8.0,0.0,
ZCTA5 12824,,,,,,,2.0,157.0,124.0,
ZCTA5 12827,,,,,,,19.0,237.0,161.0,
ZCTA5 12828,,,,,,,112.0,612.0,395.0,
ZCTA5 12831,,,,,,,201.0,1942.0,1802.0,
ZCTA5 12832,,,,,,,40.0,463.0,271.0,
ZCTA5 12833,,,,,,,20.0,472.0,346.0,
ZCTA5 12834,,,,,,,53.0,679.0,644.0,
ZCTA5 12835,,,,,,,6.0,171.0,136.0,
ZCTA5 12836,,,,,,,0.0,96.0,79.0,
ZCTA5 12837,,,,,,,2.0,47.0,24.0,
ZCTA5 12838,,,,,,,0.0,32.0,20.0,
ZCTA5 12839,,,,,,,175.0,726.0,433.0,
